,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC100507377,12.2728808852158,3.8176656607565,0.903966491451964,4.22323802580836,2.40817253666925e-05,0.00011615952622552
LOC100507557,57.4474859528452,-1.55191300732587,0.213302518422679,-7.27564315134154,3.44773866863341e-13,7.87375544921034e-12
LOC101059948,9.45575491704461,2.89007102020932,0.46890531294388,6.16344268326773,7.11801507633008e-10,9.02374064331097e-09
LOC101559451,12.6368762769761,2.18278005220575,0.345899222375917,6.31045087991999,2.78223709236516e-10,3.77737608417871e-09
LOC101926956,0.73877361093374,-1.9882574396348,0.545597082343747,-3.64418634918968,0.000268239026230183,0.000988933716036805
LOC101927040,3.20426859857808,1.99549732560654,0.558946787614897,3.57010250317673,0.000356841565874667,0.00126718430319723
LOC101927267,3.49817973590327,1.52494151839475,0.425589826727184,3.58312493069127,0.000339508127814326,0.00121339581729551
LOC101927392,1.22246736273963,-3.83183832891308,0.657943319816476,-5.82396418278389,5.746789742114e-09,6.05732377471256e-08
LOC101927418,40.7881111014481,1.66135559616763,0.4991729669466,3.32821628208355,0.000874039817786735,0.00279204718308101
LOC101927572,33.123136800641,1.76683680541052,0.224312206840486,7.87668593830457,3.36178498788601e-15,1.05105497409991e-13
LOC101927630,203.98651727246,1.81644948068009,0.550613831102506,3.29895360064417,0.000970459505562679,0.00305998012847732
LOC101927661,6.45266620111773,-2.21521940129801,0.490914142155834,-4.51243753453495,6.40868123276948e-06,3.5671435022713e-05
LOC101927751,143.096833792421,-1.56518840799194,0.256220696925113,-6.10875088068864,1.00413920055266e-09,1.238326776326e-08
LOC101927760,4.03085538216273,3.72017612447555,1.51045377700345,2.46295264450654,0.0137798114561969,0.030509101805771
LOC101927762,3.69491700189903,2.30857517532854,0.50063939899115,4.61125348899948,4.00248101366006e-06,2.33010945557896e-05
LOC101927769,13.1258039051568,2.63079875281659,0.657687533337848,4.0000739248697,6.33226998274356e-05,0.000274455713585318
LOC101927815,1.7502599112101,-1.63650062712375,0.601964349025359,-2.71860057788042,0.00655587209311085,0.0160661568473035
LOC101927822,14.672162291709,1.92285998020066,0.659419817628716,2.91598755268729,0.00354564646030212,0.00941913117828942
LOC101927870,10.7485093047822,-2.22705546507596,0.808504713192075,-2.75453615636113,0.00587753954264675,0.014619835147845
LOC101927943,34.6441445468525,-1.64441069594411,0.3328494170512,-4.94040431409606,7.79607439003183e-07,5.30362425099377e-06
LOC101927972,6.87390074121602,1.88011435607514,0.738973392649933,2.54422469709378,0.0109520607118024,0.0250475712107941
LOC101928075,7.2538363402575,1.71982638562754,0.505166945079696,3.40447133839333,0.000662922568069085,0.00219079278934011
LOC101928134,1.01950470633185,-3.99235677127309,1.01729973638892,-3.92446456876577,8.69228508266588e-05,0.000364233036010062
LOC101928174,1.27356223872757,-4.13036575711234,0.842958847808881,-4.89984270032692,9.59134144412972e-07,6.37450890349675e-06
LOC101928295,66.2577466689358,2.68124746630494,0.571925624933,4.68810514762133,2.75746337246595e-06,1.65656757623813e-05
LOC101928336,1.5077064371263,2.62538898744411,0.811575640702004,3.23492827504431,0.00121673291662201,0.00373362417516939
LOC101928372,5.0205364400599,2.29366176133177,0.730470057824289,3.13998053275923,0.0016895906192635,0.00496367556463886
LOC101928495,5.19634444277979,3.38073423878379,0.807518089753059,4.18657399962103,2.83196631717925e-05,0.00013467006921325
LOC101928516,4.29059654308017,2.69077090784817,1.04832050836758,2.56674450835478,0.0102658220780664,0.0236710001546606
LOC101928517,3.27025950616231,1.62870567884993,0.650736087396221,2.50286669265084,0.0123191935450254,0.027666355459522
LOC101928565,3.26247793330043,2.54941589793667,0.662325197157533,3.84919056209528,0.000118508787652257,0.000478823820222934
LOC101928622,5.99903018368728,4.44472506435953,1.08332022484252,4.10287278168894,4.08051645200034e-05,0.000185765595163051
LOC101928659,32.9882342131258,1.60340184579136,0.300991773025702,5.32706203120857,9.98140831899587e-08,8.20315815864755e-07
LOC101928696,1.69774979169094,1.75255608172342,0.617294315838378,2.83909317930976,0.00452419435779096,0.0116206278243855
LOC101928731,29.9815991853114,-4.50941857262201,0.590112486074312,-7.64162541724992,2.14496446578209e-14,5.95918913785117e-13
LOC101928834,8.18805825196344,-2.25025746545056,0.399233594235861,-5.63644316996316,1.73598287967309e-08,1.65458771846214e-07
LOC101928847,3.72292036911644,-3.14657858144298,0.718046582944254,-4.38213711503348,1.17520806168887e-05,6.12808751547321e-05
LOC101928855,1.58527675532822,1.56527986430053,0.612772933155114,2.55442069910145,0.010636465530756,0.024416573097386
LOC101928924,1.73269876743964,2.47356329376778,0.80272554880688,3.08145579450452,0.00205991060597892,0.00587968601222284
LOC101928932,1.37531532429588,-2.16449671216909,0.639266279398473,-3.38590784767468,0.000709432025427338,0.00232339511661789
LOC101928978,43.5679871030711,2.39948189156974,0.544545996390226,4.40638974021627,1.05107772472456e-05,5.55916686524559e-05
LOC101928988,2.14404745714699,-1.76570070674852,0.524542138669248,-3.36617513938549,0.000762182992513856,0.00247425242290473
LOC101928994,5.42435479921355,3.69660560319542,0.914778116030682,4.04098604723447,5.32269255662359e-05,0.000235763751310167
LOC101929076,3.15804804997834,2.28426565620921,0.70119829076059,3.25766004610689,0.00112334892415372,0.00348026509677101
LOC101929106,0.94583525526304,-3.52998138961061,0.673081290149157,-5.24450975130858,1.56698418806907e-07,1.23786174401271e-06
LOC101929464,5.37413284824149,1.99610518036555,0.450082340460938,4.43497778277925,9.20817847075822e-06,4.945636237452e-05
LOC101929532,15.0611919057687,1.98821474554564,0.443563174135115,4.48237108371851,7.38182367186401e-06,4.05096963827039e-05
LOC101929536,19.1871644553492,3.57500618363175,0.443381168838041,8.06305372192664,7.44118027542016e-16,2.61773882335621e-14
LOC101929705,86.5927594851417,3.12018410632415,0.43379146175133,7.19282047121708,6.34663720374844e-13,1.3812024769491e-11
LOC101929710,3.17066080865546,-2.44588106698035,0.332580663391292,-7.35424916782576,1.92003285286623e-13,4.57305678840393e-12
LOC101929718,23.7823103292921,2.4313029503411,0.372153497445464,6.53306489668926,6.44372050656707e-11,9.96778451601225e-10
LOC101930100,6.26893390657902,3.22333895647657,0.837634654761344,3.84814422153408,0.000119015984093165,0.000480435863775248
LOC102723692,7.20556779964604,-1.56131297334414,0.440411182454636,-3.54512563609795,0.00039242599079098,0.00137789815621294
LOC102724050,21.499942074558,-4.29570283059005,0.589445208612131,-7.28770506202677,3.15279218979957e-13,7.25992541796379e-12
LOC102724265,6.0737490943994,2.84275027701782,0.834079977588048,3.40824663509889,0.000653817707247689,0.00216448700487701
LOC102724684,8.25951351738737,1.5854374032853,0.434261152425542,3.65088471402503,0.000261338534705464,0.000966543284470491
LOC102724908,47.9195342934315,7.38268814390773,1.16331079334012,6.3462732282492,2.20593313692145e-10,3.05092235348177e-09
LOC102724934,0.428453619159823,-2.91861357136973,1.24577400775921,-2.34281141939979,0.0191390540850278,0.0406242802236993
LOC102725072,3.38904205215891,3.92581127385012,0.939946518079667,4.17663260444929,2.95856299673216e-05,0.000140060101090767
LOC102725191,6.44672416622363,3.26140127164042,0.580511886328449,5.61814727389604,1.93015948588243e-08,1.81934948057827e-07
LOC105369609,2.19025126981374,-1.62623989314729,0.477204800439774,-3.40784479043088,0.000654781274054975,0.0021667911033799
LOC105369728,1.64732156276009,1.62629589239607,0.597135729444044,2.72349452930946,0.0064595285417609,0.0158703502567801
LOC105369980,1.82080293362785,2.79528742020075,1.02053830669805,2.73903233406779,0.00616203128316507,0.0152287653555665
LOC105370532,7.32567691341963,1.64473104802819,0.336642516231972,4.88569021654664,1.03067144269947e-06,6.80715402708799e-06
LOC105370757,2.4657569881591,3.5580540240758,0.608986182773468,5.84258580034045,5.13966990321441e-09,5.47984594195742e-08
LOC105370854,34.2631736573382,-4.73912943442684,0.46767650057488,-10.1333495024903,3.9295337804982e-24,7.45536674012813e-22
LOC105370941,31.4705244392107,1.77395799743591,0.294829825609164,6.01688785648003,1.77802164780218e-09,2.08607423561907e-08
LOC105371795,53.023877294479,1.59666625765615,0.272262372562928,5.86443966761184,4.50651915093131e-09,4.86578533961185e-08
LOC105371849,21.996547358217,1.58441028511209,0.28911477109064,5.48021216327051,4.24816106994847e-08,3.75849658950642e-07
LOC105371855,10.7300248787897,2.04521091817806,0.508428092579427,4.02261587828874,5.75553214755196e-05,0.000252742438400313
LOC105371967,24.7529907352405,2.66045001983079,0.466181759727792,5.70689428386098,1.15056192319333e-08,1.1351188253798e-07
LOC105372233,93.3668566711176,2.46126138266687,0.37879249118045,6.49765093018797,8.15838295246264e-11,1.23956047076499e-09
LOC105372273,30.6712453438703,-1.74167027427851,0.247317750776779,-7.04223723856559,1.89177363362451e-12,3.81759919265426e-11
LOC105372321,158.762017495859,1.80138886694138,0.39299337399626,4.58376396686658,4.5667972583866e-06,2.6255831531123e-05
LOC105372397,3.79056223176908,1.74072151456139,0.68691932572168,2.53409890998857,0.0112736905181476,0.0256766966459714
LOC105373098,109.149421311514,2.72941678281916,0.477746517572367,5.71310660031284,1.10932139227465e-08,1.09784735914903e-07
LOC105373878,3.44143965207696,-1.68783173792888,0.48189069522857,-3.50251987565004,0.000460879396736342,0.00159082582005183
LOC105373958,39.764263254786,2.22422026541733,0.400899707639281,5.54807155763412,2.88837667626443e-08,2.63094729009921e-07
LOC105374042,3.38483467704408,-1.66961055296705,0.465522510379291,-3.58653022301051,0.000335107241039381,0.00119998556809037
LOC105374524,2.64669102433372,3.57220201492365,1.36678074776816,2.61358818578384,0.00895969582632751,0.0210641101411584
LOC105375267,8.2645127778266,3.6032432529058,1.14694298442835,3.14160625403859,0.00168023829483805,0.00494128810061487
LOC105375431,5.45541882506885,1.59802217307502,0.581958728286008,2.74593728971389,0.006033829587258,0.0149552198724825
LOC105375483,0.372475480358351,-3.58042587417451,1.12804200783411,-3.17401820970221,0.00150344258225989,0.00448745796768213
LOC105375743,1.10493064824834,1.83695776377502,0.643684117039383,2.85381869017381,0.00431971770069709,0.0111642423823299
LOC105377267,3.95796826344494,2.74442131965234,1.08698137731553,2.52480987892368,0.0115760896627794,0.0262746460464599
LOC105378516,3.82269556948452,1.98769584589074,0.557307602426053,3.56660457750436,0.000361636531509132,0.001281729367958
LOC105378591,1.08872729018936,1.63452448573292,0.627037862628735,2.60673969332648,0.00914088215453572,0.0214378554745255
LOC105378909,2.91249633666558,-3.22719905789588,0.453351086457476,-7.11854267983228,1.09074162397244e-12,2.28417760084341e-11
LOC105379109,3.10815084129436,3.80587232778975,0.891679508216737,4.26820656157176,1.97050819734928e-05,9.72462004552231e-05
LOC107984360,9.73605875242819,-1.92759533015276,0.39950128801767,-4.82500404371037,1.40000427047953e-06,8.98447377742254e-06
LOC107985040,72.3584252518056,2.14164224333262,0.284419091309167,7.52988216604851,5.07861327442511e-14,1.34208401744867e-12
LOC148709,28.8195415314898,1.82941325918641,0.315097276517449,5.80586820491007,6.40333174925506e-09,6.70161047477434e-08
LOC150051,80.5632105008821,1.89048568492155,0.336411610715941,5.61956134896257,1.91442891976575e-08,1.80605580794561e-07
LOC157273,10.7255019474708,2.55189487151714,0.59556481375032,4.28483149541299,1.82877742239627e-05,9.11841896279253e-05
LOC283856,4.06430157420383,-3.32633233759952,0.543731242609068,-6.11760383979091,9.49928609253749e-10,1.17801761274943e-08
LOC284191,1.89792268814026,-1.55025669390074,0.52639745060426,-2.94503077877975,0.00322922537486799,0.00868442810261347
LOC284344,0.904611578502137,2.00614307918118,0.821498562714936,2.44205306038658,0.0146040000084911,0.0320620702391935
LOC284379,1162.38871213963,3.35329675802071,0.795777919165891,4.21386001955864,2.5104290935462e-05,0.00012075082344212
LOC284930,28.0913251127953,3.76134128064262,0.721196445212399,5.21541849743154,1.83402688161389e-07,1.42448316018422e-06
LOC285097,2.80096339800761,-2.33392444197538,0.582754441677075,-4.00498782172936,6.20206762827737e-05,0.000269472494054611
LOC339260,210.740439086415,1.67899062862422,0.508119667612896,3.3043212763481,0.000952066583693842,0.00300668288872328
LOC388282,45.6669270277854,2.60240928254256,0.512733947049798,5.07555487113048,3.86366835211746e-07,2.79458162529499e-06
LOC388780,10.3888635816692,1.7575791536487,0.470583590182635,3.73489256811224,0.000187795337953726,0.000717748090891325
LOC400553,6.47995544660931,-3.34645986883537,0.49409890770469,-6.77285421330149,1.26266173840531e-11,2.22802585605096e-10
LOC400684,53.1853003302272,1.87404063487782,0.29624468226827,6.32598911321805,2.5161555640363e-10,3.44562746517444e-09
LOC440311,13.6423499415682,2.21138881809748,0.941199452091821,2.3495432484397,0.0187964603594153,0.0399850337382177
LOC440910,52.8523378016882,5.47050575838054,0.948004447281552,5.77054862355074,7.90138613217499e-09,8.11637988718281e-08
LOC442028,3.86907642531893,3.81431501313451,1.10119188152281,3.46380596981861,0.000532590519571773,0.00180605627153288
LOC574538,284.526404274681,2.9358712890309,0.677669786934003,4.3323036464614,1.47557242881019e-05,7.51600660273715e-05
LOC728485,16.6310012221973,1.86813190042638,0.476320681988783,3.9220045886447,8.78153194199226e-05,0.00036724273935257
LOC728755,8.84685719847761,1.77720182628566,0.772593973191999,2.30030506055217,0.0214309431818413,0.0447235194839253
LOC729652,4.26127805342726,1.77782361085152,0.478466342734201,3.71567120205809,0.000202664985695052,0.000769544535145187
LOC730338,23.4374142722144,1.95059319033098,0.544429163662788,3.58282274448315,0.000339901264212772,0.00121460532243965
LOC730668,13.2581501895912,1.82750210303891,0.424980276607259,4.3002045121444,1.70640560391157e-05,8.56986235195227e-05
LOC93429,120.257878292719,3.34852605544841,0.570966674023864,5.86466112260074,4.50050892125441e-09,4.86577126410975e-08
LONRF2,241.444370573354,-3.08452554956881,0.532623824629703,-5.79118959185362,6.98896291782391e-09,7.26655732317823e-08
LPAR1,801.728920573099,-1.62705291573579,0.266864064967621,-6.09693521656132,1.08121310763173e-09,1.32162822484632e-08
LPO,7.84332041716412,2.94994180658213,0.571436375020186,5.16232766329921,2.43897883004789e-07,1.84527784830958e-06
LPP,8003.07527627088,-2.87474076402622,0.2300974451329,-12.4935796760621,8.09287039694741e-36,1.12278460669649e-32
LRAT,73.8750937104305,2.0047401802237,0.658499796499051,3.04440516288997,0.00233140923579439,0.00655843647397843
LRCH2,171.100869157146,-2.655225000326,0.353098573766295,-7.5197839855434,5.48668180338307e-14,1.43963785663709e-12
LRFN2,72.1628525150123,2.46582513994396,0.580491792782953,4.24782084880558,2.15859896680437e-05,0.000105357475516982
LRFN5,106.164199006451,-3.31009737333582,0.502244597916264,-6.59060821573574,4.3802838630977e-11,7.01660030335145e-10
LRGUK,34.8250309997611,1.92686353494507,0.342419668168209,5.62719876826271,1.83159630087469e-08,1.73751173875284e-07
LRP2,49.2984816693218,2.4520560856709,0.520930412732492,4.70707032213547,2.513022360414e-06,1.52381628094678e-05
LRP8,819.169293873175,1.72758046608101,0.297008203276742,5.81660858865675,6.00535365807129e-09,6.31593725400162e-08
LRRC14B,2.00093251705102,2.3781685179451,0.695635960653186,3.4186969226146,0.000629217691232028,0.00209374521210742
LRRC15,814.359651340258,3.27317244530116,0.571870266094602,5.72362761165081,1.04273176969524e-08,1.04076258200067e-07
LRRC2,43.8215337028605,-3.83574307050675,0.465421792076146,-8.24143419111582,1.7015851663086e-16,6.88010701670643e-15
LRRC26,10.9628750124796,1.72996609310866,0.586355726972862,2.95036956838443,0.00317394025110669,0.00855868873834626
LRRC31,14.6682548240318,2.40245941682246,0.578417745452007,4.15350226667933,3.27424967950933e-05,0.000152660773757085
LRRC3B,14.028854644089,-5.17372272498559,0.726688304706989,-7.11958991423662,1.08248651439429e-12,2.26903075038003e-11
LRRC4,121.601522321459,-1.82777640517104,0.405905087750203,-4.50296500421268,6.70119219138781e-06,3.71511149511555e-05
LRRC43,39.9593137312887,1.56908916905627,0.31005458887263,5.06068681247887,4.1774892472417e-07,2.99038717543603e-06
LRRC46,80.5622678643379,1.80382899852121,0.227523968537883,7.92808340199494,2.2255383295921e-15,7.11851582713046e-14
LRRC4B,111.689052587039,-1.90112222230019,0.396537914433028,-4.79430125872939,1.63242806051061e-06,1.03503679197985e-05
LRRC7,35.0870542464602,-1.82693769367249,0.270657561675976,-6.7499968682185,1.47848346840576e-11,2.57003727734307e-10
LRRC70,16.9131357044511,-1.64058255840909,0.262911406941406,-6.24005849534981,4.37407291181193e-10,5.73173969872498e-09
LRRIQ4,30.9171904690234,2.07393745781824,0.465610300855692,4.45423448322941,8.4193048013833e-06,4.57059740721708e-05
LRRK2,221.648709946154,-2.48899872384446,0.342715709460189,-7.26257552583416,3.79788327184688e-13,8.61138027256968e-12
LRRN4,19.1810108576806,3.13198284258005,0.529845180170942,5.91112830651699,3.39772234064074e-09,3.76802407167897e-08
LRRN4CL,153.735909120475,-2.75171272600008,0.354769724176585,-7.75633471087973,8.74191169647883e-15,2.57023782567466e-13
LRRTM1,6.13351417943141,-3.17574899858305,0.751445307959055,-4.226187807611,2.37683640467e-05,0.000114747747957514
LRRTM4,10.886121839306,-1.6802220012316,0.642999305118696,-2.61310080408476,0.00897248337033723,0.021089991733968
LSAMP-AS1,9.66523800747036,2.29932774739431,0.715386173330131,3.21410705590089,0.00130850876732036,0.00397648279267545
LSM11,470.471894307683,-1.77893856424212,0.166618141531679,-10.6767399269298,1.30784122516332e-26,3.72198198925325e-24
LSMEM2,3.77525244258037,-1.69831501832399,0.396166124682237,-4.2868759152141,1.81203442376342e-05,9.04855676895125e-05
LTBP4,4489.22181150402,-2.50616253831807,0.261829306708895,-9.57174187190763,1.05119461606037e-21,1.13826429694185e-19
LUARIS,9.608408379193,2.62653797359689,0.608588687914802,4.31578507085985,1.59036663822519e-05,8.04960783320636e-05
LURAP1,48.9958648023126,-1.56434916806817,0.298888282944049,-5.2338925857492,1.65976929710222e-07,1.30327410177132e-06
LY6E,19409.451807995,1.53746744014281,0.336490440036481,4.56912665921838,4.89760751702446e-06,2.79982208763608e-05
LY6G6F-LY6G6D,1.27369114831414,-2.20656800468499,0.887693028645522,-2.48573316842632,0.0129284862263208,0.0288660769716224
LYPD1,114.931736574298,1.98345988633011,0.418002315030289,4.7450930653013,2.0841049339726e-06,1.28686957786714e-05
LYPD4,1.74684811038814,2.02487525064296,0.875437534138076,2.31298656007088,0.0207233780876674,0.0434388618309764
LYPD8,30.9648990969183,2.78777241228455,0.714913071699533,3.89945648309002,9.64088622735378e-05,0.000399269388945521
LYPLAL1-DT,3.8571181846917,-2.89079788024986,0.432384603107075,-6.6857095730904,2.29808383408492e-11,3.87930531931689e-10
LYVE1,382.704860909027,-2.78222365749843,0.48437585655145,-5.74393545811032,9.25010576034638e-09,9.35035736193848e-08
LYZL6,2.83980098128842,2.55866961035593,0.913609838496947,2.80061521071775,0.00510052970380161,0.0128939253348125
M1AP,56.7257242095891,1.9265490598084,0.534109225967891,3.60703198173968,0.000309719498185163,0.00112357467244881
MAB21L2,10.5344501624405,-2.82760811256473,0.75474506211703,-3.7464413541619,0.000179360910817885,0.000689668023269602
MAD2L1,1369.0653343691,1.72565495683448,0.217807217108654,7.92285480592513,2.32118568024915e-15,7.39249350504602e-14
MAFF,3337.07809840646,-2.07007672572539,0.23752923398502,-8.715039791085,2.90656556661277e-18,1.65012640531126e-16
MAFG-DT,273.90356377013,1.88629644522079,0.273026304147128,6.90884510601699,4.88615097572326e-12,9.24661375610442e-11
MAGEA1,232.390571161983,4.94647384109658,1.06277944348538,4.65428068958002,3.25113667324703e-06,1.92398645355206e-05
MAGEA10,474.50716244523,5.16404388030417,0.889135312583166,5.80793924976537,6.32464552305253e-09,6.62238119437359e-08
MAGEA10-MAGEA5,6.73624183475067,2.48433998732009,0.721349375733902,3.44401765759139,0.000573138270000378,0.00192765504810127
MAGEA11,171.555405064386,4.9862803589715,0.775476615016701,6.42995580061962,1.27641054992591e-10,1.85673403586208e-09
MAGEA12,399.91041877965,6.39484310619501,1.02428186371859,6.24324547051821,4.28583487318264e-10,5.62607702631036e-09
MAGEA3,877.775705096125,4.54314214634531,0.847166051369977,5.36275283812242,8.19631230097496e-08,6.84763795472496e-07
MAGEA4,1240.11703476171,5.95270165751449,0.986237954639919,6.0357661449846,1.58210235519012e-09,1.87204200855598e-08
MAGEA6,720.653373461234,5.14931864878517,0.883011460827605,5.83154225875954,5.49173992347218e-09,5.81888509886565e-08
MAGEA8,30.160868850995,3.34542537664204,0.719049035403076,4.65256917390439,3.27824712335834e-06,1.93744754111577e-05
MAGEA9,18.456114092101,6.33740319760884,1.35876935580583,4.66407574657906,3.10007185223692e-06,1.84047592874981e-05
MAGEA9B,103.199245013061,3.27716673881421,0.882916026308091,3.71175359962337,0.000205828305512223,0.000780487995517649
MAGEB16,3.0955249009029,3.95077933060268,1.33648525232741,2.95609646550355,0.00311559629804569,0.00843106261416778
MAGEB17,10.1211134319986,2.45244821963199,0.667975055285157,3.6714667714426,0.000241162436541141,0.000900172148367286
MAGEB2,28.1700468737596,4.26590161161271,0.937293005230397,4.55129995402462,5.33154749722606e-06,3.01604718000571e-05
MAGEC1,37.0368015011022,6.59262429973196,1.30486582193282,5.05233886037931,4.36432517766703e-07,3.11609167879874e-06
MAGEC2,105.248127498506,5.36311050634798,1.15095082388939,4.65972167970173,3.16637226345917e-06,1.87782878718319e-05
MAGEE2,2.63333485476921,-2.6251051671304,0.69570071486325,-3.77332538410056,0.000161085975966575,0.000628543943488491
MAGI2,246.516548180573,-1.9804847966016,0.2493453395757,-7.94273837229803,1.97765799583057e-15,6.37156055028257e-14
MAGI2-AS3,331.566490591528,-2.20345399986878,0.31163957242232,-7.07052054635332,1.54353577881874e-12,3.16374951230087e-11
MALL,370.285589948483,-1.56044519919024,0.435816387242546,-3.58051061150622,0.000342923415516692,0.00122343522623586
MAMDC2,315.720346356771,-3.62574724396393,0.443751890821533,-8.17066319931947,3.06698748303991e-16,1.19022706553356e-14
MANCR,53.6677440882992,2.92567486045943,0.618390686335558,4.73111080924636,2.23294584772756e-06,1.37076692278364e-05
MAOB,696.407454369118,-3.27967137439805,0.489112561640687,-6.70535093884456,2.00922900753816e-11,3.42293672366325e-10
MAP1A,920.110688302564,-3.23911153931893,0.359185820294815,-9.01792709038545,1.91681829772969e-19,1.36815217276539e-17
MAP1B,2409.99218737562,-3.36082090355794,0.372632648665092,-9.0191262510079,1.89595398022934e-19,1.35762536945584e-17
MAP3K20,3097.78778593204,-3.13743616403003,0.261970778588086,-11.9762829310181,4.73062620441768e-33,4.03886309560244e-30
MAP7D2,102.220502477664,2.11171136614591,0.516911762189265,4.08524533704211,4.40302686155604e-05,0.000198978807558675
MAPK15,438.104613484657,2.84109675542046,0.38444992070735,7.3900308008729,1.46794805322675e-13,3.57297268481659e-12
MAPK4,163.493069208944,-2.46132362424235,0.600418171626798,-4.09934898801204,4.14313898780825e-05,0.000188384676877033
MAPK8IP2,393.723299043615,2.23849669145021,0.408218496850281,5.48357487159922,4.16815747982419e-08,3.69212927921538e-07
MAPRE2,1308.05315400931,-1.62263484985236,0.243185240449,-6.67242323940569,2.51613665798062e-11,4.223969828339e-10
MAPT,248.530191184316,-2.74998283346305,0.410971723869794,-6.69141615770702,2.21021122716612e-11,3.73950219669463e-10
MARCHF10,31.2943369732101,2.31005941548238,0.387954600179875,5.95445811033384,2.60934950089034e-09,2.9660784296738e-08
MARCHF4,59.8869617179146,5.19232565765294,0.632290186670545,8.21193459445291,2.17652832033038e-16,8.58162977880886e-15
MAS1,1.30756419177719,-1.63078611472552,0.620322749216908,-2.62893165982421,0.0085653572136034,0.0202658068031942
MAS1L,1.38495385754502,-3.21270982836651,0.835705725946798,-3.84430754584903,0.000120893316612888,0.000487387989790089
MASP1,106.192535446243,-2.99038540108556,0.453890649637411,-6.58833885094224,4.44774643917026e-11,7.10295506882744e-10
MAST1,150.200250573459,2.22994552967715,0.362170728098208,6.15716665282917,7.40579070247356e-10,9.37250524592406e-09
MAT2A,6515.55750510221,-1.70177536702195,0.149906110425652,-11.3522748485023,7.22579108981297e-30,3.41272575769507e-27
MATN2,2449.33599632893,-2.33233456149342,0.373602002584564,-6.24283206556288,4.2971820125387e-10,5.63763867105994e-09
MATN3,212.215532240674,2.17085218539262,0.31528138850858,6.88544349433917,5.76077780022533e-12,1.07641200007914e-10
MBNL1-AS1,324.361713750336,-4.05764631432245,0.331226008108266,-12.2503855826326,1.67199075261774e-34,1.76737384412422e-31
MCAM,5144.46406843434,-2.04513259763714,0.247625214316753,-8.25898365511796,1.46918043607538e-16,6.00605291344405e-15
MCIDAS,76.8190606288949,2.04977023575919,0.345771287897065,5.9281100181152,3.06441168741599e-09,3.43901974910314e-08
MCM10,757.303715973912,2.07931009175073,0.254897073476517,8.15744984197434,3.42172086999067e-16,1.30594323799501e-14
MCM2,4286.1118205303,1.84032801822657,0.218279299548428,8.43106983591118,3.42519258341754e-17,1.57091787121286e-15
MCM8-AS1,2.10764389341785,1.93977111928524,0.567018984635038,3.42099854122834,0.000623916669122326,0.00207735146560333
MDK,15656.3261134523,1.5265103273555,0.283495727666864,5.38459729153063,7.26070226788818e-08,6.14226634689717e-07
MED15P9,6.42927494341754,4.84951561583159,1.11451739561268,4.3512246959283,1.35379228177532e-05,6.95153390489209e-05
MEDAG,512.305926103062,-2.33497073226471,0.449291682235131,-5.19700413915683,2.02525855545139e-07,1.5609961602052e-06
MEF2C,732.907354506634,-1.93019731580317,0.271771138267498,-7.10228955181886,1.22706800715706e-12,2.5552022160293e-11
MEF2C-AS1,14.6904309393087,-3.256658137716,0.408053586398527,-7.98095702689247,1.45203016916264e-15,4.78222042953595e-14
MEG9,13.7035008352494,-2.13989051843411,0.511178525196672,-4.18619017223152,2.83675700691097e-05,0.000134868991303083
MEIOB,1.80986236945659,1.91935820856213,0.652659184556215,2.94082769993841,0.00327336556134782,0.00877562424285012
MEIS1,976.388771484437,-1.81090458784129,0.22314218939262,-8.11547378275021,4.83893174726131e-16,1.78061090576265e-14
MEIS2,925.673983676511,-1.86553323376073,0.245227216173082,-7.60736619235618,2.79737888981157e-14,7.6379110204228e-13
MELK,1414.57800531774,2.36948405238641,0.264646461922081,8.95339403057672,3.44716747285393e-19,2.34724612154636e-17
MELTF,1711.5871717911,2.52196098307763,0.433453977712299,5.81829009019168,5.94526584099248e-09,6.257610769955e-08
MELTF-AS1,166.974946732999,1.74482943841622,0.255947098578346,6.81714873154585,9.28651105764088e-12,1.68968829883207e-10
MEOX1,137.312692874122,-2.34402942476285,0.407942843091144,-5.74597511504606,9.13927481398801e-09,9.25623471391417e-08
MEOX2,79.6369399187183,-2.06992384331518,0.545417558336689,-3.79511772526655,0.000147573415154576,0.000581440303443607
MEP1A,15.9540240403205,2.62274139330321,0.616801192205649,4.25216654320078,2.11712317649304e-05,0.00010365218410188
MEPE,3.49481043306274,1.92501522167307,0.668119608155236,2.88124341536432,0.00396109600138715,0.010364027468033
MESP1,255.396911010044,2.08427824635518,0.515927587043686,4.03986586237478,5.3481780063522e-05,0.000236727528185456
MESP2,55.6681826621401,1.61593540536796,0.508644326449527,3.17694569926224,0.00148834900058632,0.00444841404537701
MEST,3428.93728009191,2.50790291674116,0.387122684862618,6.47831556972997,9.2752211701227e-11,1.39209844174702e-09
METTL11B,6.22076307170102,2.89659863303925,0.611384931566799,4.7377658222883,2.16087309580065e-06,1.33130893645803e-05
METTL21C,1.40853785255505,2.78932865396125,0.788855225408737,3.53591960111057,0.000406358343934478,0.00142254258297706
METTL24,21.4751127229797,-3.72674949824697,0.431619352014659,-8.63434292473615,5.90655614055502e-18,3.15177243288558e-16
METTL7B,250.150185539611,2.51923553930715,0.459878352098878,5.47804767893377,4.30044268923842e-08,3.79416640761981e-07
MEX3A,2058.97108386688,2.57453043265562,0.353412667398916,7.28477123246295,3.22216596771601e-13,7.4119834353741e-12
